OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
698,Methodist South Lake Hospital,Other,,421 E Highway 114,Southlake,Tarrant,421 E Highway 114,76092,,,0,0,0,0,200,,,,,,,
699,South Plains Public Health District-Lamesa office,Local Health Department,,"503 S. 1st St., Lamesa, TX 79331",Lamesa,Dawson,503 S. 1st St.,79331,32.73166,-101.95378,0,100,0,100,400,,,,03/08/2021      ,08:03:02        ,-101.95378,32.73166
700,SETON MEDICAL CENTER HARKER HEIGHTS,Hospital,L,850 West Central Texas Expresswy,Harker Heights,Bell,850 West Central Texas Expresswy,76548,31.0738856071016,-97.6824449643878,0,0,0,0,1400,(254) 690-0900,http://setonharkerheights.net/,,03/05/2021      ,17:19:42        ,-97.682445,31.073886
701,Jeff Davis County Ambulance,Other,,200 Court Ave,Fort Davis,Jeff Davis County,"200 Court Ave, Fort Davis, TX, USA",79734,30.5887558,-103.8960134,0,0,0,0,100,,,,03/06/2021      ,14:32:05        ,-103.896013,30.588756
702,Airline Doctors Family And Pediatric Cl,Medical Practice,,5990 Airline Drive,Houston,Harris,5990 Airline Drive,77076,29.8527110041365,-95.3845325463378,0,0,200,200,200,(713) 695-9947,https://www.airlinechildrensclinic.org/,,03/08/2021      ,09:51:21        ,-95.384533,29.852711
703,Texas Tech University Health Science Center ,Other,,3601 4th St Ms 8150,Lubbock,Lubbock,3601 4th St Ms 8150,79430,33.5897089837071,-101.892101020502,0,0,0,0,6000,(806) 743-2669,http://www.texastechphysicians.com/,,03/04/2021      ,09:06:40        ,-101.892101,33.589709
704,Dept of Public Health - Burleson,Other,E,828 SW Alsbury,Burleson,Johnson,828 SW Alsbury,76028,32.54318399,-97.3522946,0,0,0,0,11200,682-312-2780,www.burlesontx.com,,03/08/2021      ,07:23:41        ,-97.352295,32.543184
705,St Hope Foundation Inc,Community Clinic,,6800 West Loop S Ste 560,Bellaire,Harris,6800 West Loop S Ste 560,77401,29.7053143759261,-95.4597578154058,0,0,0,0,800,(713) 778-1300,https://offeringhope.org/,,03/05/2021      ,13:27:25        ,-95.459758,29.705314
706,Breckenridge Medical Center,Community Clinic,,101 S Hartford St,Breckenridge,Stephens,101 S Hartford St,76424,32.7551604354545,-98.8865226222606,0,0,0,0,400,(254) 559-3363,http://www.smhtx.com/staff/,,03/05/2021      ,11:11:38        ,-98.886523,32.75516
707,Texas Diabetes Endocrinology Deer Rid,Medical Practice,,110 Deer Ridge Drive,Round Rock,Williamson,110 Deer Ridge Drive,78681,30.493992981731,-97.7236039646545,0,0,0,0,1000,(512) 458-8400,,,03/08/2021      ,08:08:55        ,-97.723604,30.493993
708,St Hope Foundation Of Dickinson,Other,,Medical Park Blvd,Dickinson,Galveston,3750 Medical Park Blvd Ste 150,77539,29.4464118676685,-95.0790150192117,0,40,0,40,100,,,,03/05/2021      ,13:43:26        ,-95.079015,29.446412
709,Watson Wise Dialysis,Other,,815 E 1ST ST,Tyler,,815 E 1ST ST ,75701,32.33416,-95.2922,0,0,0,0,100,(903) 595-2495,,,03/08/2021      ,06:03:53        ,-95.2922,32.33416
710,MEDICAL CITY - FORT WORTH,Hospital,E,900 8th Ave,Fort Worth,Tarrant,900 8th Ave,76104,32.7359419887587,-97.3437375376674,0,0,0,0,1800,(817) 336-2100,https://medicalcityhealthcare.com/locations/medical-city-fort-worth/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,11:07:57        ,-97.343738,32.735942
711,Settegast Health Center,Medical Practice,,9105 N WAYSIDE DR,HOUSTON,Harris,9105 N WAYSIDE DR,77028,29.8456858404539,-95.2863488166492,0,0,0,0,1000,(713) 633-2020,http://www.harriscountytx.gov/,,02/03/2021      ,08:00:43        ,-95.286349,29.845686
712,Love Oak Pharmacy,Other,,West Main Street,Eastland,Eastland,805 West Main Street,76448,32.4024172001405,-98.8261003191648,0,500,0,500,100,,,,03/06/2021      ,22:32:09        ,-98.8261,32.402417
713,Here Or There Healthcare PLLC,Other,,1015 Santa Fe St,Corpus Christi,Nueces,1015 Santa Fe St,78404,,,0,0,0,0,100,+13618069222,http://www.hthc.net/,,03/08/2021      ,11:55:55        ,,
714,Fox Rural Health Clinic,Community Clinic,,901 Hwy 83,Childress,Childress,1001 US Highway 83 North,79201,34.4373750547743,-100.225908684172,0,0,0,0,800,(940) 937-3636,http://www.childresshospital.com/fox_health_clinic.htm,,03/08/2021      ,09:26:41        ,-100.225909,34.437375
715,Foremost Family Hlth Ctr Balch Springs,Other,,3515 Shepherd Lane,Balch Springs,Dallas,3515 Shepherd Lane,75180,32.7218788441117,-96.6141520278922,0,200,0,200,300,,,,03/08/2021      ,08:42:28        ,-96.614152,32.721879
716,MEDICAL CITY - DENTON,Pharmacy,E,3535 South I35 East,Denton,Denton,3535 South I35 East,76210,33.1785120084782,-97.0922299833466,0,0,0,0,3000,(940) 384-3535,https://medicalcityhealthcare.com/locations/medical-city-denton/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/05/2021      ,13:47:16        ,-97.09223,33.178512
717,MEDICAL CITY - DALLAS,Hospital,E,7777 Forest Lane,Dallas,Dallas,7777 Forest Lane,75230,32.9096896634018,-96.7733386330182,0,0,0,0,4100,(972) 566-7000,https://medicalcityhealthcare.com/locations/medical-city-dallas/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/05/2021      ,14:42:24        ,-96.773339,32.90969
718,MEDICAL CITY - ARLINGTON,Pharmacy,E,3301 Matlock Rd,Arlington,Tarrant,3301 Matlock Rd,76015,32.6924759953713,-97.112547968101,0,0,0,0,3550,(682) 509-6200,https://medicalcityhealthcare.com/locations/medical-city-arlington/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,07:02:16        ,-97.112548,32.692476
719,MEDICAL CITY - ALLIANCE,Hospital,E,3101 N Tarrant Pkway,Fort Worth,Tarrant,3101 N Tarrant Pkway,76177,32.8985461745874,-97.3138016542948,0,0,0,0,1600,(817) 639-1001,https://medicalcityhealthcare.com/specialties/emergency-care?location=medical-city-alliance?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,09:11:01        ,-97.313802,32.898546
720,METHODIST HOSPITAL SOUTH,Hospital,P,1905 HWY 97 East,Jourdanton,Atascosa,"1905 HWY 97 East, Jourdanton, TX, 78026",78026,28.933112,-98.526035,0,0,0,0,600,,,,03/08/2021      ,09:30:25        ,-98.526035,28.933112
721,NORTHEAST METHODIST HOSPITAL,Hospital,P,12412 Judson Rd,San Antonio,Bexar,12412 Judson Rd,78233,29.5514349777027,-98.3477390829231,0,0,0,0,2800,,,,03/01/2021      ,14:42:11        ,-98.347739,29.551435
722,Parkland Health And Hospital/Homes,Community Clinic,,4811 Harry Hines Blvd,Dallas,Dallas,4811 Harry Hines Blvd,75235,32.8132960711027,-96.8356412742232,0,300,0,300,300,2145900153  ext.  20436,,,03/08/2021      ,06:49:34        ,-96.835641,32.813296
723,Dept of Public Health - Denton County / Lewisville Office,Local Health Department,E,190 N Valley Pkwy,Lewisville,Denton,190 N Valley Pkwy,75067,33.0445919526017,-97.02071851912,0,0,0,0,7200,972-434-4700,www.dentoncounty.gov/vaccine,,03/08/2021      ,10:22:25        ,-97.020719,33.044592
724,WARM SPRINGS REHAB OF KYLE,Hospital,O,5980 Kyle Parkway, Kyle,Hays,"5980 Kyle Parkway, Kyle, TX, 7980",78640,30.0090007284549,-97.8561363868238,0,150,0,150,200,512-262-0821,,,03/04/2021      ,18:30:11        ,-97.856136,30.009001
725,Dept of Public Health - Williamson County / Round Rock,Local Health Department,o,355 Texas Ave,Round Rock,Williamson,355 Texas Ave,78664,30.53033,-97.68339,0,2110,0,2110,6000,(512) 248-3257,http://www.wcchd.org/,,03/07/2021      ,11:07:02        ,-97.68339,30.53033
726,CommuniCare Health Center ,Hospital,,2810 Dacy Ln,Kyle,Hays,"2810 Dacy Lane, Kyle, TX, USA",78640,30.0146961,-97.8399401,0,900,0,900,3350,512-268-8900,,,03/08/2021      ,09:07:09        ,-97.83994,30.014696
727,Walgreens Pharmacy 09410,Other,,1007 E Tyler St,Athens,Henderson,1007 E Tyler St,75751,32.2064988099534,-95.837747415469,0,0,0,0,100,+19036750235,https://www.walgreens.com/locator/walgreens-1007+e+tyler+st-athens-tx-75751/id=9410,,03/08/2021      ,09:59:23        ,-95.837747,32.206499
728,Blanco Pharmacy & Wellness,Other,,Pecan St,blanco,blanco,316 Pecan St,78606,30.0974343693708,-98.4209605466473,0,0,0,0,100,,,,,,-98.420961,30.097434
729,Endeavor Clinical Trials,Other,,8042 Wurzbach,San Antonio,Bexar,8042 Wurzbach,78229,29.5149952403805,-98.5770761680682,0,0,0,0,600,(210) 949-0807,http://www.endeavorct.com/home,,03/04/2021      ,08:38:11        ,-98.577076,29.514995
730,Axtells Rite-Value Pharmacy Inc.,Pharmacy,,304 1 2 Charlie St,Whitesboro,Texas,304 1/2 Charlie St,76273,33.6682641,-96.9052969,0,0,0,0,200,9035643216,,,03/07/2021      ,21:11:53        ,-96.905297,33.668264
731,Huntsville Fire Department,Other,,Veterans Memorial,Huntsville,Walker,1987 Veterans Memorial,77340,30.6823224660653,-95.5534123318127,0,0,0,0,500,,,,03/04/2021      ,09:21:25        ,-95.553412,30.682322
732,Sycamore Medical Clinic,Medical Practice,,S SYCAMORE ST,Palestine,Anderson,1021 S Sycamore.,75801,31.75235,-95.62988,0,0,0,0,100,(903) 729-8328,https://sycamoremedical.net/,,03/03/2021      ,16:13:39        ,-95.62988,31.75235
733,Toledo Bend Family Medicine,Other,,2421 WORTH ST,HEMPHILL,Sabine County,"2421 WORTH ST, HEMPHILL, TX 75948",75948,31.3328104,-93.8639997,0,100,0,100,100,409-787-1416,,,03/08/2021      ,07:57:10        ,-93.864,31.33281
734, Walmart Pharmacy 4219,Pharmacy,,Old San Antonio Rd,Buda,Hays,690 Old San Antonio Rd,78610,30.08667,-97.824989,0,0,0,0,200, (512) 295-1670,https://www.healthcare4ppl.com,,03/06/2021      ,02:50:20        ,-97.824989,30.08667
735,The University of Texas at El Paso,Other,,500 W University Ave,El Paso,El Paso,"500 West University Avenue, El Paso, TX, USA",79968,31.7678712,-106.5058212,0,0,0,0,7215,,,,03/07/2021      ,10:46:18        ,-106.505821,31.767871
736,Healing Hands Ministries Vickery,Other,,Pineland Dr,Dallas,Dallas,5750 Pineland Dr Ste 150,75231,32.8781481884412,-96.7580102019647,0,0,0,0,100,,,,03/02/2021      ,14:47:48        ,-96.75801,32.878148
737,Gloyer's Pharmacy,Pharmacy,,West Main St,Tomball,Harris,"1010 West Main Street, Tomball, TX, USA",77375,30.0928758,-95.6262249,0,0,0,0,100,,,,03/06/2021      ,06:06:28        ,-95.626225,30.092876
738,Tom Thumb Pharmacy 3854,Pharmacy,,4000 William D Tate Ave,Grapevine,Tarrant,"4000 William D Tate Avenue, Grapevine, TX, USA",76051,32.8923844,-97.1020419,0,0,0,0,100,(817) 785-1010,,,03/06/2021      ,06:25:36        ,-97.102042,32.892384
739,Odessa Consultants,Medical Practice,,420 E 6th St Ste 107,Odessa,Ector,420 E 6th St Ste 107,79761,31.8509612022328,-102.366809964197,0,0,0,0,1000,(346) 800-2878,,,02/19/2021      ,00:00:00        ,-102.36681,31.850961
740,Albertsons Pharmacy 934 ,Pharmacy,,2200 N Yarbrough,El Paso,El Paso,2200 N Yarbrough,79925,31.7739250193229,-106.33963247125,0,0,0,0,400,(903) 868-9414,https://local.pharmacy.albertsons.com/tx/sherman/100-e-taylor-st.html,,03/05/2021      ,16:25:04        ,-106.339632,31.773925
741,IRAAN GENERAL HOSPITAL,Community Clinic,J,600 Hwy 349 North,Iraan,Pecos,600 Hwy 349 North,79744,30.7897799931419,-101.842707973832,0,244,0,244,600,(432) 639-2580,http://www.igh-hospital.com/getpage.php?name=medical_clinic,,03/04/2021      ,16:06:57        ,-101.842708,30.78978
742,Health Center of Southeast Texas -Livingston,Other,,204 W Park Dr,Livingston,Polk,204 W Park Dr,77351,30.7296650965383,-94.9421845443285,0,0,0,0,100,+19363274660,http://www.hcset.com/,,03/03/2021      ,00:00:00        ,-94.942185,30.729665
743,Quc Pleasanton Llc,Other,,2106 W Oaklawn Rd,Pleasanton,Atascosa,2106 W Oaklawn Rd,78064,28.9409360832104,-98.5118732725449,0,0,0,0,1000,210-523-2273,https://www.qualityurgentcareofamerica.com/,,03/02/2021      ,11:56:56        ,-98.511873,28.940936
744,SOLARA HOSPITAL HARLINGEN,Hospital,V,508 Victoria Ln, Harlingen,Cameron,"508 Victoria Ln, Harlingen, TX, 78550",78550,26.158673,-97.674428,0,0,0,0,200,(956) 425-9600,,,03/03/2021      ,11:46:02        ,-97.674428,26.158673
745,BRUSHY CREEK FAMILY HOSPITAL,Hospital,O,230 Deer Ridge Dr,Round Rock,Williamson,230 Deer Ridge Dr,78681,30.4964099873306,-97.7230149683184,0,0,0,0,400,(512) 766-1400,https://familyhospitalsystems.com/locations/texas/family-hosptial-at-brushy-creek/,,02/21/2021      ,14:42:48        ,-97.723015,30.49641
746,Medina County Health Unit,Local Health Department,,3103 Ave G,Hondo,Medina,3103 Ave G,78861,29.33531905,-99.13550848,0,0,0,0,1200,,,,03/05/2021      ,08:03:27        ,-99.135508,29.335319
747,Cogdell Rural Health Clinic,Other,,320 N Main St,Lockney,FLOYD,320 N Main St,79241,34.126621,-101.441788,0,0,260,260,500,,,,03/08/2021      ,11:42:26        ,-101.441788,34.126621
748,Albertsons Pharmacy 4267,Pharmacy,,6249 Rufe Snow Dr,Watauga,Tarrant,"6249 Rufe Snow Drive, Watauga, TX, USA",76148,32.8587843,-97.2401715,0,0,0,0,100,,,,03/04/2021      ,11:26:50        ,-97.240171,32.858784
749,Keel Drug,Other,,201 Hutchins Ave Ste A,Ballinger,Runnels,201 Hutchins Ave Ste A,76821,,,0,0,0,0,100,,,,03/05/2021      ,20:02:37        ,,
750,Longview Wellness Center,Community Clinic,,705 E Marshall Ave,Longview,Gregg,705 E Marshall Ave,75601,32.5028973782914,-94.7304037933845,0,100,0,100,800,(903) 758-2610,http://www.wellnesspointe.org/,,03/06/2021      ,07:42:41        ,-94.730404,32.502897
751,Texas DSHS Laboratory,Other,,West 49th Street,Austin,Travis,1100 West 49th Street,78756,30.3206930397024,-97.7345196075549,0,0,0,0,2340,,,,03/05/2021      ,07:07:52        ,-97.73452,30.320693
752,Project Vida Health Center,Other,,561 S Knox,Fort Hancock,Hudspeth,561 S Knox,79839,31.2949658138598,-105.849109938386,0,0,0,0,500,915-769-1079,,,03/08/2021      ,08:07:41        ,-105.84911,31.294966
753,Healthcare Associates Of Irving Llp - Bedford,Hospital,,1305 Airport Fwy,Bedford,Tarrant,1305 Airport Fwy,76021,32.8383857770071,-97.1476086308935,0,0,0,0,400,(972) 258-7499,https://healthcareassociates.com/location/flagship-office/,,03/03/2021      ,16:04:40        ,-97.147609,32.838386
754,River Oaks Hospital and Clinic,Hospital,Q,4200 Twelve Oaks Place,Houston,Harris,4200 Twelve Oaks Place,77027,29.7310315862908,-95.4453725067178,0,0,0,0,1200,(713) 330-3887,https://www.ehhc.care/,,03/08/2021      ,09:00:45        ,-95.445373,29.731032
755,Mabank Family Pharmacy,Other,,207 N 3RD St,Mabank,Kaufman,207 N 3RD St,75147,,,0,0,0,0,100,(903) 887-3711,,,03/08/2021      ,08:26:27        ,,
756,ENCOMPASS HEALTH SUGARLAND REHAB HOSP,Hospital,Q,1325 Highway 6, Sugarland,Fort Bend,"1325 Highway 6, Sugarland, TX, 77478",77478,29.604365,-95.633088,0,0,0,0,400,(281) 276-7574,,,03/05/2021      ,15:39:26        ,-95.633088,29.604365
757,Jasper-Newton Co Public Health District,Vaccine Hub,,210 High St,Newton,Newton,210 High Street,75966,30.8493828,-93.7595847,0,0,0,0,900,409-384-6829,http://www.jaspernewton.org,,03/05/2021      ,17:22:07        ,-93.759585,30.849383
758,Uthealth Tyler Hospital,Hospital,,1000 S BECKHAM AVE,Tyler,,1000 S BECKHAM AVE,75701,32.3385702,-95.2912161,0,83,0,83,200,,,,03/05/2021      ,15:58:33        ,-95.291216,32.33857
759,Surgery Center of Texas,Other,E,6020 W. Plano Pkwy,Plano,Collin,6020 W. Plano Pkwy,75093,33.01632394,-96.8310187,0,0,0,0,200,,,,03/08/2021      ,08:54:21        ,-96.831019,33.016324
760,Sullivan Pharmacy,Pharmacy,,1140 Grand Ave,Bacliff,Galveston,1140 Grand Ave,77518,29.4993881785774,-94.9942531133976,0,0,0,0,800,,https://www.sullivanpharmacytx.com/,,03/08/2021      ,09:30:42        ,-94.994253,29.499388
761,Amistad Community Health Center,Community Clinic,,1533 S Brownlee Blvd Ste 100,Corpus Christi,Nueces,1533 S Brownlee Blvd Ste 100,78404,27.7751183658733,-97.4047280968307,0,0,0,0,3500,(361) 884-2242,http://amistadchc.com/,,03/05/2021      ,17:09:49        ,-97.404728,27.775118
762,Zapata County Fire Dept.,Other,,305 FM 496,Zapata,Zapata,"305 Farm to Market 496, Zapata, TX, USA",78076,26.9054799,-99.2735041,0,0,0,0,300,,,,03/05/2021      ,18:19:03        ,-99.273504,26.90548
763,Quality Urgent Care of Schertz Sona LLC,Other,,6032 Fm 3009,Schertz,Guadalupe,6032 Fm 3009,78154,29.603854352424,-98.2792331177176,0,0,0,0,2000,210.878.4033,https://www.qualityurgentcareofamerica.com/schertz,,03/02/2021      ,11:54:36        ,-98.279233,29.603854
764,LAMB HEALTHCARE CENTER,Hospital,B,1500 S Sunset,Littlefield,Lamb,1500 S Sunset,79339,33.9118895604796,-102.345433906813,0,0,0,0,700,(806) 385-6411,http://www.lambhc.org/,,03/08/2021      ,09:31:54        ,-102.345434,33.91189
765,Communitycare Hornsby Bend Health Center,Community Clinic,,14312 Hunters Bend Rd,Austin,Texas,14312 Hunters Bend Rd,78725,30.2462659,-97.5826446,0,0,0,0,200,512-978-9636,,,03/08/2021      ,11:04:21        ,-97.582645,30.246266
766,Carevide,Community Clinic,,4311 Wesley St,Greenville,Hunt,4311 Wesley St,75401,33.12647,-96.10876,0,0,0,0,500, 903-455-5986,,,03/04/2021      ,21:33:42        ,-96.10876,33.12647
767,UTMB CLEAR LAKE,Hospital,Q,200 Blossom, Webster,Harris,"200 Blossom, Webster, TX, 77598",77598,29.544993,-95.125694,0,0,0,0,6070,(832) 632-6500,https://www.utmbhealth.com/clc,,03/04/2021      ,09:26:34        ,-95.125694,29.544993
768,HILL COUNTRY MEMORIAL HOSP - FREDERICKSBURG,Vaccine Hub,P,1020 S State Highway 16,Fredericksburg,Gillespie,1020 S State Highway 16,78624,30.2623038507357,-98.8804259611669,0,1200,0,1200,14800,830-990-6648,https://www.hillcountrymemorial.org/covid-19-updates/,,03/07/2021      ,22:44:18        ,-98.880426,30.262304
769,Gatesville Drug Company,Other,,,Gatesville,Coryell,2513 S State Hwy 36,76528,,,0,0,0,0,100,,,,03/02/2021      ,17:38:06        ,,
770,Houston Pulmonary Medicine Associates,Medical Practice,,11920 Astoria Blvd,Houston,Harris,11920 Astoria Blvd,77089,29.5837022874428,-95.208545352895,0,0,0,0,1000,(281) 484-9369,http://houstonpulmonary.com/,,03/04/2021      ,10:08:28        ,-95.208545,29.583702
771,Northwest Houston Heart Center,Medical Practice,,308 Holderrieth Blvd,Tomball,Harris,308 Holderrieth Blvd,77375,30.0907285558482,-95.6240451781192,0,290,0,290,3000,(281) 678-6067  covidschedule308@gmail.com,https://houstonheartcenter.com/,,03/08/2021      ,07:30:07        ,-95.624045,30.090729
772,Lhc Family Medicine - Dr Cindy George,Other,,,Littlefield,Lamb,1600 S Sunset Ave A,79339,,,0,0,0,0,100,(806) 385-6424,,,02/26/2021      ,21:39:33        ,,
773,Quality Urgent Care Of America,Medical Practice,,19422 Us Highway 281 N Ste 106,San Antonio,Bexar,19422 Us Highway 281 N Ste 106,78258,29.6228698464593,-98.46342684376,0,0,0,0,2000,(210) 455-9000,https://www.qualityurgentcareofamerica.com/,,03/02/2021      ,11:56:13        ,-98.463427,29.62287
774,Kings Medicine,Medical Practice,,809 N Bryant St,Pleasanton,Atascosa,809 N Bryant St,78064,28.9666926250638,-98.4922013517899,0,0,0,0,1200,(830) 569-0051,,,03/04/2021      ,08:54:15        ,-98.492201,28.966693
775,LEGENT HOSPITAL OF EL PASO,Hospital,I,1416 George Dieter Dr, El Paso,El Paso,"1416 George Dieter Dr, El Paso, TX, 79936",79936,31.734663,-106.30011,0,0,0,0,200,(915) 849-4749,,,03/08/2021      ,08:34:04        ,-106.30011,31.734663
776,DOCTORS HOSPITAL OF LAREDO,Hospital,T,10700 Mcpherson Rd,Laredo,Webb,"10700 McPherson, Laredo, TX, 78045",78045,27.648832,-99.53371,0,240,0,240,2000,(956) 523-2000,https://www.doctorshosplaredo.com/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage,,03/08/2021      ,08:47:35        ,-99.53371,27.648832
777,Healthcare Associates Of Texas,Medical Practice,,6161 N State Highway 161,Irving,Dallas,6161 N State Highway 161,75038,32.8910415633076,-96.9803786822505,0,0,0,0,400,(972) 258-7499,https://healthcareassociates.com/location/flagship-office/,,03/03/2021      ,15:49:08        ,-96.980379,32.891042
778,BIS Community Clinic,Community Clinic,,Highway 90 North,Bedias,Grimes,22140 State Highway 90 North,77831,30.7746912,-95.9497026,0,0,0,0,300,,,,02/27/2021      ,00:00:00        ,-95.949703,30.774691
779,Liberty Dialysis College Station,Other,,,College Station,Brazos,3314 Longmire Drive,77845,,,0,0,0,0,100,(979) 314-1560,,,03/03/2021      ,14:11:28        ,,
780,Centromed South Park Clinic,Other,,6315 S Zarzamora St,San Antonio,Bexar,6315 S Zarzamora St,78211,29.355516664753,-98.5318558173635,0,0,0,0,100,,,,03/05/2021      ,07:49:55        ,-98.531856,29.355517
