OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE,MODERNA_AVAILABLE2,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,Total_Available,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
704,Kleberg County Sheriff's Office,Vaccine Hub,,1500 East King Avenue,Kingsville,Kleberg,1500 East King,78363,27.515847504845,-97.8474849731882,0,0,1000,0,1000,0,1000,2000,361-595-8577       361-595-8500,https://www.klebergcoso.org/,,01/26/2021      ,23:58:59        ,-97.847485,27.515848
705,HENDRICK MEDICAL CENTER SOUTH,Pharmacy,D,6250 US Highway 83/84, Abilene,Taylor,"6250 US Highway 83/84, Abilene, TX, 79606",79606,32.37469,-99.74405,0,0,0,0,0,0,0,100,(325) 670-2000  OR   325-692-5600,https://www.hendrickhealth.org/locations/hendrick-medical-plaza-hendrick-emergency-care-c/?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,,,,-99.74405,32.37469
706,United pharmacy 554,Pharmacy,,300 E Commerce St,Brownwood,Brown,"300 East Commerce Street, Brownwood, TX, USA",76801,31.7310461,-98.9764242,0,0,0,0,0,0,0,100,,,,01/26/2021      ,09:55:40        ,-98.976424,31.731046
707,University Health System (San Antonio),Vaccine Hub,P,4502 Medical Dr,San Antonio,Bexar,"4502 Medical Dr, San Antonio, TX, 78229",78229,29.499454,-98.57166,8835,5218,1400,10800,10235,16018,26253,65075,210-644-1960,https://www.universityhealthsystem.com/coronavirus-covid19/vaccine?utm_source=corpcomm&utm_medium=web&utm_campaign=wecandoitsa_typed&utm_content=typed_URL,,01/27/2021      ,06:54:53        ,-98.57166,29.499454
708,Memorial Hermann Memorial City Medical Center,Vaccine Hub,Q,921 Gessner Rd,Houston,Harris,921 Gessner Rd,77024,29.7808159840205,-95.544491864529,3900,865,0,0,3900,865,4765,20050,833-772-2864,https://memorialhermann.org/covid19vaccine,,01/27/2021      ,07:06:21        ,-95.544492,29.780816
709,Dept of Public Health - Bell County,Vaccine Hub,,820 N 31st St,Temple,Bell,"820 North 31st Street, Temple, TX, USA",76504,31.1096332,-97.3546731,4265,0,300,0,4565,0,4565,11700,(254) 778-4766,https://www.bellcountyhealth.org/,,01/27/2021      ,08:04:15        ,-97.354673,31.109633
710,A+ Life Style Medical Group,Vaccine Hub,,815 Highway 71 West,Bastrop,,"815 Highway 71 West, Suite  1150",78602,30.1100401,-97.3785263,0,0,1000,0,1000,0,1000,2100,866-268-2289,https://www.Covac.info,,01/26/2021      ,08:12:23        ,-97.378526,30.11004
711,United Market St Pharmacy 562,Pharmacy,,11999 Dallas Pkwy,Frisco,Denton,11999 Dallas Pkwy,75033,33.1769769886401,-96.8431309689037,0,0,0,230,0,230,230,1100,(214) 872-1515,https://local.pharmacy.marketstreetunited.com/tx/frisco/11999-dallas-pkwy.html,,01/26/2021      ,18:17:26        ,-96.843131,33.176977
712,William J Fieldsmith Md Pa,Medical Practice,,2313 Ridge Rd Ste 102,Rockwall,Rockwall,2313 Ridge Rd Ste 102,75087,32.9016513389219,-96.4662070690658,0,0,0,0,0,0,0,200,(972) 551-7500,,,01/25/2021      ,11:19:52        ,-96.466207,32.901651
713,"Odessa Emergency Center, LLC",Hospital,,2731 N Grandview Ave,Odessa,,"2731 N Grandview Ave, Odessa, TX 79762",79762,31.876316,-102.347525,0,0,0,0,0,0,0,100,(432) 366-0945,,,01/20/2021      ,10:33:42        ,-102.347525,31.876316
714,OAK BEND MEDICAL CENTER,Hospital,Q,1705 Jackson Street,Richmond,Fort Bend,1705 Jackson Street,77469,29.5774114176524,-95.771517220778,0,0,0,930,0,930,930,3000,(281) 341-3000,https://www.oakbendmedcenter.org/,,01/26/2021      ,08:40:18        ,-95.771517,29.577411
715,Diagnostic Clinic Of Longview,Medical Practice,G,707 Hollybrook Dr,Longview,GREGG,707 Hollybrook Dr,75605,32.5335198652621,-94.7314144832694,0,0,10,270,10,270,280,800,(903) 757-6042,https://www.dcol.net/,,01/27/2021      ,09:34:48        ,-94.731414,32.53352
716,Austin Regional Clinic Manor,Medical Practice,,11300 Us Highway 290 E Ste 230 Bldg 2,Manor,Travis,11300 Us Highway 290 E Ste 230 Bldg 2,78653,30.3495004437408,-97.5368665799123,0,0,0,190,0,190,190,1000,(512) 582-6075,https://www.austinregionalclinic.com/clinics/arc-manor?utm_source=online-directory&utm_campaign=yext&utm_content=location-ma,,01/27/2021      ,07:07:14        ,-97.536867,30.3495
717,Austin Regional Clinic Kelly Lane,Medical Practice,,2100 Autumn Slate Dr Ste 150,Pflugerville,Travis,2100 Autumn Slate Dr Ste 150,78660,30.4671761109893,-97.5881795732304,0,0,0,400,0,400,400,1000,(737) 220-7200,https://www.austinregionalclinic.com/clinics/arc-kelly-lane?utm_source=online-directory&utm_campaign=yext&utm_content=location-kelly,,01/27/2021      ,07:49:08        ,-97.58818,30.467176
718,Austin Ear Nose And Throat Clinic Main,Medical Practice,O,3705 Medical Pkwy,Austin,Travis,"3705 Medical Pkwy, ste 320",78705,30.3051778722113,-97.7443070978598,0,0,190,490,190,490,680,1000,(512) 454-0392,http://www.austinent.com/,,01/27/2021      ,08:22:11        ,-97.744307,30.305178
719,Aurora Concepts Pllc,Medical Practice,,233 Hurst Street,Center,Shelby,233 Hurst Street,75935,31.7918512280061,-94.1876246846224,0,0,0,0,0,0,0,300,(936) 544-0123,https://www.auroraconcepts.net/,,01/21/2021      ,03:21:12        ,-94.187625,31.791851
720,Peoples Community Clinic,Community Clinic,,2909 N Interstate 35,Austin,Travis,2909 N Interstate 35,78722,30.2878387320264,-97.7238268394598,0,0,0,0,0,0,0,100,(512) 478-4939,http://www.austinpcc.org/,,01/24/2021      ,10:10:07        ,-97.723827,30.287839
721,University Of Tx Medicine,Other,,8300 Floyd Curl Dr,San Antonio,Bexar,8300 Floyd Curl Dr,78229,29.5147391732387,-98.5815821115773,975,0,0,1300,975,1300,2275,4000,(512) 495-5555,https://dellmed.utexas.edu/,,01/27/2021      ,05:34:00        ,-98.581582,29.514739
722,University Of Texas Medicine Hill Count,Medical Practice,,25723 Old Federicksberg Rd,Boerne,Bexar,25723 Old Federicksberg Rd,78015,29.682338775276,-98.6366548039724,0,0,0,500,0,500,500,1000,(210) 450-6800,https://hillcountry.uthscsa.edu/,,01/26/2021      ,07:30:30        ,-98.636655,29.682339
723,Urgent Health Solutions,Community Clinic,,525 N Brentwood,Lufkin,Angelina,525 N Brentwood,75904,31.3028033740036,-94.7294625152303,0,0,80,860,80,860,940,1900,(936) 327-4644,http://urgentdoc.com/,,01/27/2021      ,08:45:49        ,-94.729463,31.302803
724,UMC El Paso Neighborhood Health Fabens,Community Clinic,,101 Potasio,Fabens,El Paso,101 Potasio,79838,31.5129609599305,-106.166387668888,0,0,0,24,0,24,24,1200,,,,01/26/2021      ,09:18:52        ,-106.166388,31.512961
725,UMC El Paso Clinic Ysleta,Community Clinic,,300 S Zaragoza Rd,El Paso,El Paso,300 S Zaragoza Rd,79907,31.6876079547342,-106.329714445321,0,0,0,60,0,60,60,1600,,,,01/26/2021      ,08:55:53        ,-106.329714,31.687608
726,University Health System Robert B Green,Other,,,San Antonio,,903 W Martin St,78207,29.43006506,-98.50275333,0,0,0,0,0,0,0,1600,210-358-3487,,,01/26/2021      ,17:05:32        ,-98.502753,29.430065
727,City Of Schertz Ems,Other,,1400 Schertz Parkway,Schertz,Guadalupe,1400 Schertz Parkway,78154,29.5652772297922,-98.2703104141494,0,0,0,0,0,0,0,1475,(210) 619-1400,http://schertz.com/272/Emergency-Medical-Services-EMS,,01/26/2021      ,08:28:05        ,-98.27031,29.565277
728,UMC Neighborhood Healthcare Center West,Medical Practice,,6600 N Desert Blvd,El Paso,Texas,6600 N Desert Blvd,79912,31.8930928417915,-106.582360736365,0,0,0,10,0,10,10,1600,,,,01/26/2021      ,10:43:53        ,-106.582361,31.893093
729,Clear Choice ER,Medical Practice,T,7105 N Bartlett Ave #101, Laredo,Webb,"7105 N Bartlett Ave #101, Laredo, TX, 78041",78041,27.567824,-99.462424,0,0,0,0,0,0,0,200,(956) 242-4225,,,01/27/2021      ,09:33:53        ,-99.462424,27.567824
730,Uhs Rbg Pedi 1st Floor,Community Clinic,,903 W Martin St,San Antonio,Bexar,903 W Martin St,78207,29.4300650616319,-98.5027533296974,0,0,0,0,0,0,0,300,(210) 358-5437,http://universitychildrenshealth.com/walk-in-care/,,01/27/2021      ,08:26:05        ,-98.502753,29.430065
731,Uhs Southwest School Based Clinic,Other,,11914 Dragon Ln,San Antonio,Bexar,11914 Dragon Ln,78252,29.3088870073244,-98.6699970246619,0,0,0,0,0,0,0,100,(210) 358-7020,http://www.universityhealthsystem.com/locations/san-antonio/southwest-isd-school-based-health-clinic-11914-dragon-lane-san-antonio-78252,,01/25/2021      ,07:30:46        ,-98.669997,29.308887
732,Solara Specialty Hospital Brownsville,Hospital,,333 Lorenaly Drive,Brownsville,Cameron,333 Lorenaly Drive,78526,25.9734375104185,-97.5096989690837,0,0,0,100,0,100,100,200,,,,01/27/2021      ,08:35:34        ,-97.509699,25.973438
733,Tyler County Hospital Family Medical C,Community Clinic,,104 N Beech St,Woodville,Tyler,104 N Beech St,75979,30.7752857547138,-94.4294754482943,0,0,200,0,200,0,200,300,(409) 283-2822,http://www.tchospital.us/services/tchfmc/,,01/26/2021      ,13:22:20        ,-94.429475,30.775286
734,Txam International University Student H,Other,,5201 University Blvd,Laredo,Webb,5201 University Blvd,78041,27.5754800364576,-99.4349873681415,0,0,0,0,0,0,0,300,(956) 326-3740,http://tamiu.edu,,01/27/2021      ,09:02:27        ,-99.434987,27.57548
735,Umc Internal Medicine,Medical Practice,,808 Joliet Ave,Lubbock,Lubbock,808 Joliet Ave,79415,33.5878220077547,-101.889357539774,0,0,0,0,0,0,0,200,(806) 761-0566,https://www.umchealthsystem.com/medical-services/umc-clinics/details/umc-internal-medicine,,01/27/2021      ,08:55:53        ,-101.889358,33.587822
736,Peoples Community Clinic Austin 2,Community Clinic,,1101 Camino La Costa Ste 100,Austin,Travis,1101 Camino La Costa Ste 100,78752,30.3243613138804,-97.6991660966847,0,0,0,0,0,0,0,200,(512) 478-4939,http://austinpcc.org/,,01/24/2021      ,09:33:55        ,-97.699166,30.324361
737,Walmart Pharmacy 284,Pharmacy,,930 N Walnut Creek Dr,Mansfield,Tarrant,"930 North Walnut Creek Drive, Mansfield, TX, USA",76063,32.5761597,-97.1300488,0,0,350,0,350,0,350,400,,,,01/27/2021      ,08:31:53        ,-97.130049,32.57616
738,Ascension Seton Highland Lakes Burnet C,Community Clinic,,200 John W Hoover Pkwy,Burnet,Burnet,200 John W Hoover Pkwy,78611,30.6356652021027,-98.4152258757869,0,0,0,0,0,0,0,100,(512) 715-3000,https://healthcare.ascension.org/Locations/Texas/TXAUS/Burnet-Ascension-Seton-Highland-Lakes,,01/26/2021      ,11:33:41        ,-98.415226,30.635665
739,Walgreens Pharmacy 04161,Pharmacy,,8206 Highway 6 N,Houston,Harris,8206 Highway 6 N,77095,29.896656,-95.64842,0,0,50,100,50,100,150,200,281-550-2169,,,01/26/2021      ,06:34:26        ,-95.64842,29.896656
740,Ridge Road Medical Center,Medical Practice,,2306 Ridge Rd,Rockwall,Rockwall,2306 Ridge Rd,75087,32.9027078733327,-96.4653114864907,0,0,0,0,0,0,0,100,(585) 922-9900,https://www.rochesterregional.org/locations/rochester/rochester-mental-health-center-rmhc/?y_source=1_OTkwMDg4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,01/26/2021      ,13:45:34        ,-96.465311,32.902708
741,Family Emergency Room at Georgetown,Hospital,O,1210 W University Ave,Georgetown,Williamson,1210 W University Ave,78628,30.6330652258514,-97.6991900790945,0,0,0,0,0,0,0,200,(512) 690-4590,https://familyhospitalsystems.com/locations/texas/family-emergency-room-at-georgetown/,,01/27/2021      ,09:02:52        ,-97.69919,30.633065
742,Family Emergency Room at Round Rock,Hospital,O,1925 AW Grimes Blvd,Round Rock,Williamson,1925 AW Grimes Blvd,78664,30.4929628877402,-97.6556817990055,0,0,0,0,0,0,0,100,(512) 310-1900,https://familyhospitalsystems.com/locations/texas/family-emergency-room-at-round-rock/,,01/27/2021      ,09:05:22        ,-97.655682,30.492963
743,MEMORIAL HERMANN SUGAR LAND hospital,Hospital,Q,17500 W Grand Pkwy S,Sugar Land,Fort Bend,17500 W Grand Pkwy S,77479,29.564154892957,-95.6890926024362,0,0,171,2600,171,2600,2771,5200,(281) 725-5000,https://www.memorialhermann.org/locations/sugar-land ,,01/27/2021      ,07:26:54        ,-95.689093,29.564155
744,Internal Medicine Associates Of Plano,Medical Practice,,6124 W Parker Rd Ste 234,Plano,Collin,6124 W Parker Rd Ste 234,75093,33.045061071266,-96.8335574635417,0,0,1200,162,1200,162,1362,1200,(972) 468-9999,http://www.planointernist.com/,,01/26/2021      ,14:48:56        ,-96.833557,33.045061
745,ALTUS /Neighbors Emergency Center Baytown,Other,Q,6501 Garth Rd,Baytown,Harris,6501 Garth Rd,77521,29.796854551046,-94.9807950747637,0,0,60,400,60,400,460,800,(281) 837-7600,http://www.altushospital.org/,,01/26/2021      ,08:26:29        ,-94.980795,29.796855
746,Christus Health Clinic Irving 9521,Hospital,,919 Hidden Ridge,Irving,Dallas,919 Hidden Ridge,75038,32.8773185018813,-96.9603809700164,150,391,0,0,150,391,541,4100,(469) 282-0200,https://www.christushealth.org/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,,01/26/2021      ,07:31:41        ,-96.960381,32.877319
747,Altus /Neighbors Emergency Center - Crosby,Other,,14120 Fm 2100,Crosby,Harris,14120 Fm 2100,77532,29.8922808887749,-95.0632899793736,0,0,380,490,380,490,870,1000,(281) 837-7600,http://www.altushospital.org/,,01/26/2021      ,08:51:03        ,-95.06329,29.892281
748,Karnes County Family Residential Center,Community Clinic,,409 Fm 1144,Karnes City,Karnes,409 Fm 1144,78118,28.8855724404033,-97.9154649739691,0,0,0,0,0,0,0,100,(830) 254-2000,https://www.ice.gov/detention-facility/karnes-county-residential-center,,,,-97.915465,28.885572
749,HUNT REGIONAL MEDICAL CENTER GREENVILLE,Hospital,E,4215 Joe Ramsey Blvd E,Greenville,Hunt,4215 Joe Ramsey Blvd E,75401,33.1234976803525,-96.1235515382717,550,2135,0,100,550,2235,2785,6050,(903) 408-5000,http://www.huntregional.org/,,01/27/2021      ,07:34:53        ,-96.123552,33.123498
750,St Michaels Elite Hospital,Hospital,,16000 Southwest Freeway suite 100,SUGAR LAND,Fort Bend,16000 SW FREEWAY HWY 6,77479,29.5981,-95.62421,0,0,100,0,100,0,100,300,(281) 980-4357,https://24hrer.com/,,01/20/2021      ,08:37:48        ,-95.62421,29.5981
751,Austin Regional Clinic Bee Cave,Medical Practice,,15801 W Highway 71 Bldg 1,Bee Cave,Travis,15801 W Highway 71 Bldg 1,78738,30.3176752786991,-97.9891667434935,0,0,0,360,0,360,360,1000,(512) 676-2500,https://www.austinregionalclinic.com/clinics/arc-bee-cave?utm_source=online-directory&utm_campaign=yext&utm_content=location-bc,,01/27/2021      ,09:29:28        ,-97.989167,30.317675
752,Austin Regional Clinic Cedar Park,Medical Practice,,801 E Whitestone Blvd Ste C,Cedar Park,Williamson,801 E Whitestone Blvd Ste C,78613,30.5237036014553,-97.8217801069011,0,0,0,320,0,320,320,1000,(512) 259-3467,https://www.austinregionalclinic.com/clinics/arc-cedar-park?utm_source=online-directory&utm_campaign=yext&utm_content=location-cp,,01/27/2021      ,07:09:13        ,-97.82178,30.523704
753,Dept of Public Health - Hardin County / Kountze,Local Health Department,,"1135 Redwood St, Kountze, TX 77625",Kountze,Hardin,1135 Redwood,77625,30.3671804863807,-94.314720823576,0,0,320,0,320,0,320,1100,(409) 246-5188,http://www.co.hardin.tx.us/,,01/27/2021      ,08:04:45        ,-94.314721,30.36718
754,Lhd Abilenetaylor County Health Departm,Other,,850 N 6th St,Abilene,Taylor,850 N 6th St,79601,32.4545373173685,-99.73081898863,1200,0,0,410,1200,410,1610,2400,(325) 692-5600,,,01/27/2021      ,08:04:27        ,-99.730819,32.454537
755,CHRISTUS SANTA ROSA HOSPITAL - CHILDRENS,Hospital,P,"333 N Santa Rosa St, San Antonio, TX 78207", San Antonio,Bexar,333 N Santa Rosa St,78207,29.42812137,-98.49825657,0,2535,80,1000,80,3535,3615,2000,(210) 704-2011,,,01/26/2021      ,18:04:04        ,-98.498257,29.428121
756,Austin Regional Clinic Far West,Medical Practice,,6835 Austin Center Blvd,Austin,Travis,6835 Austin Center Blvd,78731,30.3510824545991,-97.7511104372101,0,0,0,60,0,60,60,600,(512) 346-6611,https://www.austinregionalclinic.com/clinics/arc-far-west?utm_source=online-directory&utm_campaign=yext&utm_content=location-fw,,01/27/2021      ,07:37:52        ,-97.75111,30.351082
757,Austin Regional Clinic Kyle,Medical Practice,,4100 Everett Dr Ste 400,Kyle,Hays,4100 Everett Dr Ste 400,78640,30.0291375170068,-97.8765172508788,0,0,0,210,0,210,210,600,(512) 295-1333,https://www.austinregionalclinic.com/clinics/arc-kyle-plum-creek?utm_source=online-directory&utm_campaign=yext&utm_content=location-kpc,,01/26/2021      ,18:37:48        ,-97.876517,30.029138
758,Memorial Hermann Katy Hospital,Hospital,Q,23900 Katy Fwy,Katy,Fort Bend,23900 Katy Fwy,77494,29.7859403862555,-95.7861883173632,59,891,0,0,59,891,950,3900,(281) 644-7000,https://www.memorialhermann.org/locations/katy,,01/26/2021      ,20:59:26        ,-95.786188,29.78594
759,Memorial Hermann Greater Heights Hospital,Pharmacy,Q,1635 North Loop West,Houston,Harris,1635 North Loop West,77008,29.8122189318089,-95.4305500597552,0,740,0,400,0,1140,1140,6650,(713) 867-2000,https://www.memorialhermann.org/locations/greater-heights,,01/27/2021      ,07:12:53        ,-95.43055,29.812219
760,Memorial Hermann Cypress,Hospital,Q,28770 Northwest Freeway, Cypress,Harris,"28770 Northwest Freeway, Cypress, TX, 77433",77433,29.9864227411505,-95.7343829792102,0,0,0,0,0,0,0,800,(346) 231-4000,https://www.memorialhermann.org/locations/cypress,,01/26/2021      ,19:04:08        ,-95.734383,29.986423
761,Memorial Hermann-Texas Medical Center,Hospital,Q,6411 Fannin St,Houston,Harris,6411 Fannin St,77030,29.7146207418825,-95.3969024752251,1495,6825,0,0,1495,6825,8320,23850,(713) 704-4000,https://www.memorialhermann.org/locations/texas-medical-center,,01/26/2021      ,08:37:15        ,-95.396902,29.714621
762,Best Value Renshaw Pharmacy,Pharmacy,,800 Medical Center Dr Ste A,Decatur,Wise,800 Medical Center Dr Ste A,76234,33.2185116658075,-97.59524400234,0,0,0,0,0,0,0,200,(940) 627-5343,http://www.mybestvaluerx.com/,,01/18/2021      ,10:11:39        ,-97.595244,33.218512
763,Conroe Willis Family Medicine,Medical Practice,,4015 Interstate 45 N Ste 220,Conroe,Montgomery,4015 Interstate 45 N Ste 220,77304,30.3685193219775,-95.4858498167551,0,0,30,0,30,0,30,300,(936) 441-1122,http://www.cwfamilymed.com/,,01/22/2021      ,12:33:08        ,-95.48585,30.368519
764,Best Value West Pharmacy,Pharmacy,,124 W Renfro,Burleson,Johnson,124 W Renfro,76028,32.5430336606424,-97.3223168297309,0,0,30,0,30,0,30,100,(817) 295-6128,http://www.mybestvaluerx.com/,,01/25/2021      ,14:27:19        ,-97.322317,32.543034
765,Bowen Pediatrics,Medical Practice,,810 E Redd Rd Ste D,El Paso,El Paso,810 E Redd Rd Ste D,79912,31.8605098597682,-106.552624441509,0,0,0,0,0,0,0,200,(915) 298-1008,https://bowen-pediatrics-bowen-michael-do.business.site/,,01/27/2021      ,08:25:34        ,-106.552624,31.86051
766,Clinica Sagrado Corazon,Medical Practice,,3401 W Mile 5 Rd Ste 1,Mission,Hidalgo,3401 W Mile 5 Rd Ste 1,78574,26.2930696091035,-98.3567977133799,0,0,0,0,0,0,0,100,,,,01/25/2021      ,10:56:40        ,-98.356798,26.29307
767,Brazos County Health and Wellness Clinic,Medical Practice,,E. William J. Bryan Pkwy,Bryan,Brazos,"300 East William Joel Bryan Parkway, Suite 200",77803,30.6718561,-96.3517598,0,0,0,0,0,0,0,100,(979) 846-8600,,,01/27/2021      ,07:30:44        ,-96.35176,30.671856
768,Breckenridge Medical Center,Community Clinic,,101 S Hartford St,Breckenridge,Stephens,101 S Hartford St,76424,32.7551604354545,-98.8865226222606,0,0,0,0,0,0,0,100,(254) 559-3363,http://www.smhtx.com/staff/,,01/27/2021      ,09:40:28        ,-98.886523,32.75516
769,Brenham Drug Partners (DBA NORMAN'S PHARMACY),Pharmacy,N,2105 S Day Street,Brenham,Washington,2105 S Day Street,77833,30.1489821542748,-96.3965894358216,0,0,0,0,0,0,0,100,(979) 836-5264,http://www.normanspharmacy.com/,,01/26/2021      ,19:06:45        ,-96.396589,30.148982
770,KINDRED HOSPITAL - EL PASO,Hospital,I,1740 Curie Drive,El Paso,El Paso,1740 Curie Drive,79902,31.7793267787337,-106.477515532858,0,0,0,120,0,120,120,400,(915) 351-9044,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-el-paso,,01/27/2021      ,07:59:16        ,-106.477516,31.779327
771,Frontera Healthcare Networkjunction,Community Clinic,,509 College St,Junction,Kimble,509 College St,76849,30.4883024657556,-99.7658901288015,0,0,0,100,0,100,100,200,(325) 869-5500,https://fronterahcn.org/,,01/25/2021      ,08:50:55        ,-99.76589,30.488302
772,Communitycare Obgyn Bastrop,Community Clinic,,301 Highway 71 W Ste 111,Bastrop,Bastrop,301 Highway 71 W Ste 111,78602,30.1057399257225,-97.3297269086968,0,0,0,0,0,0,0,200,(877) 800-5722,https://lonestarcares.org/location/community-health-center-of-bastrop-county/,,01/11/2021      ,15:58:34        ,-97.329727,30.10574
