OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
326,Heb Pharmacy 465,Pharmacy,,2701 E 7th St,Austin,Travis,2701 E 7th St,78702,30.2605130571219,-97.711275274731,0,0,0,0,600,(512) 478-8086,https://www.heb.com/heb-store/US/tx/austin/7th-street-h-e-b-465?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.711275,30.260513
327,Heb Pharmacy 463,Pharmacy,,1150 N Fm 1604 W,San Antonio,Bexar,1150 N Fm 1604 W,78248,29.6062879961013,-98.510233004815,0,0,0,0,200,(210) 408-8145,https://www.heb.com/heb-store/US/tx/san-antonio/loop-1604-and-blanco-rd-h-e-b-plus!-463?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.510233,29.606288
328,Heb Pharmacy 462,Pharmacy,,3033 S Port Ave,Corpus Christi,Nueces,3033 S Port Ave,78405,27.7668131691249,-97.4202655709446,0,0,0,0,800,(361) 883-0875,https://www.heb.com/heb-store/US/tx/corpus-christi/s-port-and-tarlton-h-e-b-462?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.420266,27.766813
329,Heb Pharmacy 455,Pharmacy,,200 W Hopkins St,San Marcos,Hays,200 W Hopkins St,78666,29.8828610032253,-97.9432079838325,0,0,0,0,200,(512) 396-0303,https://www.heb.com/heb-store/US/tx/san-marcos/west-hopkins-h-e-b-455?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.943208,29.882861
330,Heb Pharmacy 451,Pharmacy,,7301 North Fm 620,Austin,Travis,7301 North Fm 620,78726,30.4051507592224,-97.8532341205759,0,0,0,0,500,(512) 336-7706,https://www.heb.com/heb-store/US/tx/austin/four-points-h-e-b-451?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.853234,30.405151
331,Heb Pharmacy 449,Pharmacy,,7811 Mcpherson Rd,Laredo,Webb,7811 Mcpherson Rd,78045,27.5766786223168,-99.4733503085899,0,0,0,0,1600,(956) 712-8053,https://www.heb.com/heb-store/US/tx/laredo/mcpherson-rd-h-e-b-449?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-99.47335,27.576679
332,Heb Pharmacy 448,Pharmacy,,2206 W Palma Vista,Mission,Hidalgo,2206 W Palma Vista,78572,26.2340951912633,-98.3788407034754,0,0,0,0,900,(956) 585-3959,https://www.heb.com/heb-store/US/tx/palmview/palmview-h-e-b-448?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.378841,26.234095
333,Heb Pharmacy 445,Pharmacy,,403 S Colorado St,Lockhart,Caldwell,403 S Colorado St,78644,29.8814636142372,-97.6696608856646,0,0,0,0,1700,(512) 398-6797,https://www.heb.com/heb-store/US/tx/lockhart/lockhart-h-e-b-445?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.669661,29.881464
334,Heb Pharmacy 444,Pharmacy,,3323 Se Military Dr,San Antonio,Bexar,3323 Se Military Dr,78223,29.3540409902828,-98.433629031495,0,0,0,0,600,(210) 333-1031,https://www.heb.com/heb-store/US/tx/san-antonio/military-and-goliad-h-e-b-444?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.433629,29.354041
335,Heb Pharmacy 441,Pharmacy,,227 E Main St,Uvalde,Uvalde,227 E Main St,78801,29.2106212443599,-99.7826803804937,0,0,0,0,1800,(830) 278-2581,https://www.heb.com/heb-store/US/tx/uvalde/uvalde-h-e-b-441?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-99.78268,29.210621
336,Heb Pharmacy 434,Pharmacy,,101 Calhoun Plz,Port Lavaca,Calhoun,101 Calhoun Plz,77979,28.6253298114172,-96.6382081884137,0,0,0,0,800,(361) 552-4563,https://www.heb.com/heb-store/US/tx/port-lavaca/port-lavaca-h-e-b-434?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.638208,28.62533
337,Heb Pharmacy 433,Pharmacy,,105 S Boundary St,Burnet,Burnet,105 S Boundary St,78611,30.7584481876151,-98.2243194981588,0,0,0,0,1300,(512) 715-0701,https://www.heb.com/heb-store/US/tx/burnet/burnet-h-e-b-433?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.224319,30.758448
338,Heb Pharmacy 431,Pharmacy,,2700 W Freddy Gonzalez Dr,Edinburg,Hidalgo,2700 W Freddy Gonzalez Dr,78539,26.2893809873096,-98.1958490229192,0,0,0,0,900,(956) 383-4165,https://www.heb.com/heb-store/US/tx/edinburg/edinburg-h-e-b-431?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.195849,26.289381
339,Heb Pharmacy 428,Pharmacy,,6900 Brodie Ln,Austin,Travis,6900 Brodie Ln,78745,30.2154006484038,-97.8295009293734,0,0,0,0,400,(512) 891-8906,https://www.heb.com/heb-store/US/tx/austin/brodie-lane-h-e-b-428?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.829501,30.215401
340,Heb Pharmacy 426,Pharmacy,,800 N Hwy 77,Waxahachie,Ellis,800 N Hwy 77,75165,32.4119428323637,-96.8417508885454,0,0,0,0,3100,(972) 923-2297,https://www.heb.com/heb-store/US/tx/waxahachie/waxahachie-h-e-b-426?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.841751,32.411943
341,Heb Pharmacy 425,Pharmacy,,1000 E 41st Street,Austin,Travis,1000 E 41st Street,78751,30.2987990343476,-97.720422278028,0,0,0,0,200,(512) 459-8308,https://www.heb.com/heb-store/US/tx/austin/hancock-center-h-e-b-425?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.720422,30.298799
342,Heb Pharmacy 424,Pharmacy,,609 19th St,Hondo,Medina,609 19th St,78861,29.3478525473493,-99.1356883566527,0,0,0,0,1500,(830) 426-5312,https://www.heb.com/heb-store/US/tx/hondo/hondo-h-e-b-424?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-99.135688,29.347853
343,Heb Pharmacy 423,Pharmacy,,1301 Wooded Acres Dr,Waco,McLennan,1301 Wooded Acres Dr,76710,31.5328575864122,-97.1893542805636,0,0,0,0,2300,(254) 776-7040,https://www.heb.com/heb-store/US/tx/waco/wooded-acres-h-e-b-423?utm_source=google&utm_medium=organic&utm_campaign=gmb_stores,,03/26/2021      ,16:34:26        ,-97.189354,31.532858
344,Heb Pharmacy 421,Pharmacy,,1211 Hwy 83e,Alamo,Hidalgo,1211 Hwy 83e,78516,26.1912427731747,-98.124624052143,0,0,0,0,1100,(956) 702-7550,https://www.heb.com/heb-store/US/tx/alamo/alamo-h-e-b-421?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.124624,26.191243
345,Heb Pharmacy 419,Pharmacy,,2135 E Main,Eagle Pass,Maverick,2135 E Main,78852,28.708837539288,-100.484720301109,0,0,0,0,1800,(830) 773-0420,https://www.heb.com/heb-store/US/tx/eagle-pass/eagle-pass-h-e-b-419?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-100.48472,28.708838
346,Heb Pharmacy 418,Pharmacy,,200 Veterans Blvd,Del Rio,Val Verde,200 Veterans Blvd,78840,29.3662975120201,-100.898238057689,0,0,0,0,1800,(830) 774-4579,https://www.heb.com/heb-store/US/tx/del-rio/avenue-f-and-gibbs-h-e-b-418?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-100.898238,29.366298
347,Heb Pharmacy 416,Pharmacy,,450 E Travis St,La Grange,Fayette,450 E Travis St,78945,29.9074630206018,-96.8729105297815,0,0,0,0,1600,(979) 968-8677,https://www.heb.com/heb-store/US/tx/la-grange/la-grange-h-e-b-416?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.872911,29.907463
348,Heb Pharmacy 415,Pharmacy,,17460 Ih 35 N,Schertz,Guadalupe,17460 Ih 35 N,78154,29.598045693523,-98.2792171921017,0,0,0,0,400,(210) 651-4148,https://www.heb.com/heb-store/US/tx/schertz/schertz-h-e-b-plus!-415?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.279217,29.598046
349,Heb Pharmacy 414,Pharmacy,,2508 S Day St,Brenham,Washington,2508 S Day St,77833,30.1446595648977,-96.396267235464,0,0,0,0,1100,(979) 277-0906,https://www.heb.com/heb-store/US/tx/brenham/brenham-h-e-b-414?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.396267,30.14466
350,Heb Pharmacy 413,Pharmacy,,3133 South Alameda,Corpus Christi,Nueces,3133 South Alameda,78404,27.7576071991386,-97.3905694100033,0,0,0,0,800,(361) 852-1696,https://www.heb.com/heb-store/US/tx/corpus-christi/alameda-and-glazebrook-h-e-b-413?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.390569,27.757607
351,Heb Pharmacy 412,Pharmacy,,100 E Houston St,Beeville,Bee,100 E Houston St,78102,28.4011830940848,-97.7475762915553,0,0,0,0,1300,(361) 358-3737,https://www.heb.com/heb-store/US/tx/beeville/beeville-h-e-b-412?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.747576,28.401183
352,Heb Pharmacy 411,Pharmacy,,219 W Oaklawn Rd,Pleasanton,Atascosa,219 W Oaklawn Rd,78064,28.9570824797063,-98.4852900535265,0,0,0,0,500,(830) 281-8190,https://www.heb.com/heb-store/US/tx/pleasanton/pleasanton-h-e-b-411?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.48529,28.957082
353,Heb Pharmacy 404,Pharmacy,,12400 Hwy 71 West,Austin,Travis,12400 Hwy 71 West,78738,30.3036176962548,-97.9334340712186,0,0,0,0,1900,(512) 263-0561,https://www.heb.com/heb-store/US/tx/bee-cave/bee-caves-h-e-b-404?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.933434,30.303618
354,Heb Pharmacy 403,Pharmacy,,1207 E Main St,Gatesville,Coryell,1207 E Main St,76528,31.4349274949334,-97.7426879656234,0,0,0,0,800,(512) 398-6797,https://www.heb.com/heb-store/US/tx/lockhart/lockhart-h-e-b-445?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.742688,31.434927
355,Heb Pharmacy 401,Pharmacy,,409 E Kleberg,Kingsville,Kleberg,409 E Kleberg,78363,27.5166425283609,-97.863329871494,0,0,0,0,900,(361) 595-5641,https://www.heb.com/heb-store/US/tx/kingsville/kingsville-h-e-b-401?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.86333,27.516643
356,Heb Pharmacy 398,Pharmacy,,2929 Thousand Oaks Dr,San Antonio,Bexar,2929 Thousand Oaks Dr,78247,29.5765866383802,-98.4405138429441,0,0,0,0,200,(210) 491-9976,https://www.heb.com/heb-store/US/tx/san-antonio/thousand-oaks-and-jones-maltsberger-h-e-b-398?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.440514,29.576587
357,Heb Pharmacy 397,Pharmacy,,18140 San Pedro Ave,San Antonio,Bexar,18140 San Pedro Ave,78232,29.6073230354149,-98.4685834117549,0,0,0,0,200,(210) 490-5593,https://www.heb.com/heb-store/US/tx/san-antonio/281-and-1604-h-e-b-397?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.468583,29.607323
358,Heb Pharmacy 395,Pharmacy,,12777 W Interstate 10,San Antonio,Bexar,12777 W Interstate 10,78230,29.5614614941002,-98.5899329178915,0,0,0,0,200,(210) 558-3027,https://www.heb.com/heb-store/US/tx/san-antonio/de-zavala-h-e-b-395?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.589933,29.561461
359,Heb Pharmacy 389,Pharmacy,,6000 West Ave,San Antonio,Bexar,6000 West Ave,78213,29.5148669972619,-98.5259125281708,0,0,0,0,400,(210) 341-7289,https://www.heb.com/heb-store/US/tx/san-antonio/west-ave-and-jackson-keller-h-e-b-389?utm_source=google&utm_medium=organic&utm_campaign=gmb_stores,,03/26/2021      ,16:34:26        ,-98.525913,29.514867
360,Heb Pharmacy 388,Pharmacy,,6001 W Parmer Lane,Austin,Travis,6001 W Parmer Lane,78727,30.44194320703,-97.7415051952666,0,0,0,0,600,(512) 249-8316,https://www.heb.com/heb-store/US/tx/austin/parmer-and-mcneil-h-e-b-388?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.741505,30.441943
361,Heb Pharmacy 387,Pharmacy,,3801 E 42nd St,Odessa,Ector,3801 E 42nd St,79762,31.8899200818923,-102.350631524972,0,0,0,0,900,(432) 362-4555,https://www.heb.com/heb-store/US/tx/odessa/42nd-st.-h-e-b-387?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-102.350632,31.88992
362,Heb Pharmacy 385,Pharmacy,,300 W Olmos Dr,San Antonio,Bexar,300 W Olmos Dr,78212,29.4709224810221,-98.4962550078036,0,0,0,0,200,(210) 829-1705,https://www.heb.com/heb-store/US/tx/san-antonio/olmos-park-h-e-b-385?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.496255,29.470922
363,Heb Pharmacy 384,Pharmacy,,6030 Montgomery,San Antonio,Bexar,6030 Montgomery,78239,29.5108070548208,-98.3703781843047,0,0,0,0,600,(210) 657-0322,https://www.heb.com/heb-store/US/tx/san-antonio/montgomery-at-walzem-384?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.370378,29.510807
364,Heb Pharmacy 382,Pharmacy,,3325 W Wadley Ave,Midland,Midland,3325 W Wadley Ave,79707,32.0193633632822,-102.126649637766,0,0,0,0,1000,(432) 697-1484,https://www.heb.com/heb-store/US/tx/midland/midland-h-e-b-382?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-102.12665,32.019363
365,Heb Pharmacy 381,Pharmacy,,601 Indian Trl,Harker Heights,Bell,601 Indian Trl,76548,31.0786718833627,-97.6552288409578,0,0,0,0,2000,(254) 699-8810,https://www.heb.com/heb-store/US/tx/harker-heights/harker-heights-h-e-b-381?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.655229,31.078672
366,Heb Pharmacy 380,Pharmacy,,651 S Walnut,New Braunfels,Comal,651 S Walnut,78130,29.6880179223085,-98.1267238865263,0,0,0,0,500,(830) 609-1944,https://www.heb.com/heb-store/US/tx/new-braunfels/new-braunfels-h-e-b-at-walnut-380?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.126724,29.688018
367,Heb Pharmacy 373,Pharmacy,,16900 N Fm 620,Round Rock,Williamson,16900 N Fm 620,78664,30.4999347432965,-97.7212149153951,0,0,0,0,200,(512) 238-7905,https://www.heb.com/heb-store/US/tx/round-rock/620-and-o'connor-h-e-b-373?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.721215,30.499935
368,Heb Pharmacy 372,Pharmacy,,1955 Nacogdoches Rd,San Antonio,Bexar,1955 Nacogdoches Rd,78209,29.508517517774,-98.4569692351752,0,0,0,0,200,(210) 930-3454,https://www.heb.com/heb-store/US/tx/san-antonio/oak-park-h-e-b-372?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.456969,29.508518
369,Heb Pharmacy 351,Pharmacy,,103 W Elm St,Edna,Jackson,103 W Elm St,77957,28.9793615289875,-96.6471013998212,0,0,0,0,800,(361) 781-0789,https://www.heb.com/pharmacy?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.647101,28.979362
370,Heb Pharmacy 334,Pharmacy,,3601 Pecan Blvd,Mcallen,Hidalgo,3601 Pecan Blvd,78501,26.2193899164995,-98.2584388732251,0,0,0,0,2200,(956) 971-9131,https://www.heb.com/heb-store/US/tx/mcallen/pecan-and-ware-h-e-b-334?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.258439,26.21939
371,Heb Pharmacy 333,Pharmacy,,101 E Goodnight Ave,Aransas Pass,San Patricio,101 E Goodnight Ave,78336,27.902324761921,-97.1461248480193,0,0,0,0,1900,(361) 758-9565,https://www.heb.com/heb-store/US/tx/aransas-pass/aransas-pass-h-e-b-333?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.146125,27.902325
372,Heb Pharmacy 332,Pharmacy,,2950 Southmost Rd,Brownsville,Cameron,2950 Southmost Rd,78521,25.9067549863392,-97.4645314074424,0,0,0,0,800,(956) 541-8602,https://www.heb.com/heb-store/US/tx/brownsville/southmost-and-30th-h-e-b-332?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.464531,25.906755
373,Heb Pharmacy 294,Pharmacy,,6580 Fm 78,San Antonio,Bexar,6580 Fm 78,78244,29.4806665272825,-98.3600656773707,0,0,0,0,200,(210) 666-2022,https://www.heb.com/heb-store/US/tx/san-antonio/foster-rd-h-e-b-294?utm_source=google&utm_medium=organic&utm_campaign=gmb_stores,,03/26/2021      ,16:34:26        ,-98.360066,29.480667
374,Heb Pharmacy 292,Pharmacy,,2700 7th St,Bay City,Matagorda,2700 7th St,77414,28.9832771844152,-95.9580173324598,0,0,0,0,700,(979) 245-1881,https://www.heb.com/heb-store/US/tx/bay-city/bay-city-h-e-b-292?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-95.958017,28.983277
375,Heb Pharmacy 291,Pharmacy,,613 S Exp Hwy 83,Harlingen,Cameron,613 S Exp Hwy 83,78550,26.1863544303924,-97.7154610317778,0,0,0,0,800,(210) 490-5593,https://www.heb.com/heb-store/US/tx/san-antonio/281-and-1604-h-e-b-397?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.715461,26.186354
376,Heb Pharmacy 270,Pharmacy,,5425 S Padre Island,Corpus Christi,Nueces,5425 S Padre Island,78411,27.7099704126405,-97.3753922979234,0,0,0,0,600,(361) 992-6996,https://www.heb.com/heb-store/US/tx/corpus-christi/blanche-moore-and-spid-h-e-b-270?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.375392,27.70997
377,Heb Pharmacy 269,Pharmacy,,10710 Research Blvd,Austin,Travis,10710 Research Blvd,78759,30.3983716854818,-97.7465721395553,0,0,0,0,400,(512) 794-8227,https://www.heb.com/heb-store/US/tx/austin/north-hills-h-e-b-269?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.746572,30.398372
378,Heb Pharmacy 265,Pharmacy,,170 E Whitestone Blvd,Cedar Park,Williamson,170 E Whitestone Blvd,78613,30.5214505039723,-97.828141133221,0,0,0,0,200,(512) 259-5755,https://www.heb.com/heb-store/US/tx/cedar-park/whitestone-blvd-h-e-b-265?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.828141,30.521451
379,Heb Pharmacy 263,Pharmacy,,1628 Central Blvd,Brownsville,Cameron,1628 Central Blvd,78520,25.9264497765928,-97.5112926203341,0,0,0,0,2200,(956) 542-0934,https://www.heb.com/heb-store/US/tx/brownsville/central-blvd-h-e-b-263?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.511293,25.92645
380,Heb Pharmacy 262,Pharmacy,,5601 Bandera Rd,San Antonio,Bexar,5601 Bandera Rd,78238,29.4807687445924,-98.5950992715521,0,0,0,0,400,(210) 647-2700,https://www.heb.com/heb-store/US/tx/san-antonio/marketplace-h-e-b-262?utm_source=google&utm_medium=organic&utm_campaign=gmb_stores,,03/26/2021      ,16:34:26        ,-98.595099,29.480769
381,Heb Pharmacy 255,Pharmacy,,4801 San Dario,Laredo,Webb,4801 San Dario,78041,27.5419996713949,-99.5021724884871,0,0,0,0,400,(956) 725-0171,https://www.heb.com/heb-store/US/tx/laredo/35-and-calton-h-e-b-255?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-99.502172,27.542
382,Heb Pharmacy 253,Pharmacy,,3500 Leopard St,Corpus Christi,Nueces,3500 Leopard St,78408,27.7969820694055,-97.4278948630336,0,0,0,0,600,(361) 883-7196,https://www.heb.com/heb-store/US/tx/corpus-christi/leopard-and-nueces-bay-h-e-b-253?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.427895,27.796982
383,Heb Pharmacy 243,Pharmacy,,641 E Hopkins St,San Marcos,Hays,641 E Hopkins St,78666,29.8858569049679,-97.9265940459103,0,0,0,0,600,(512) 396-2892,https://www.heb.com/heb-store/US/tx/san-marcos/east-hopkins-h-e-b-243?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.926594,29.885857
384,Heb Pharmacy 238,Pharmacy,,201 S 15th St,Corsicana,Navarro,201 S 15th St,75110,32.089757519816,-96.4681849705371,0,0,0,0,1200,(903) 874-6546,https://www.heb.com/heb-store/US/tx/corsicana/corsicana-h-e-b-238?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-96.468185,32.089758
385,Heb Pharmacy 237,Pharmacy,,1101 S Interstate 35,Georgetown,Williamson,1101 S Interstate 35,78626,30.6345276164982,-97.6900864940553,0,0,0,0,200,(512) 869-4287,https://www.heb.com/heb-store/US/tx/georgetown/georgetown-h-e-b-237?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.690086,30.634528
386,Heb Pharmacy 236,Pharmacy,,1434 W Wells Branch Pkwy,Pflugerville,Travis,1434 W Wells Branch Pkwy,78660,30.4411867402689,-97.6645537082406,0,0,0,0,400,(512) 251-5286,https://www.heb.com/heb-store/US/tx/pflugerville/wells-branch-h-e-b-236?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-97.664554,30.441187
387,Heb Pharmacy 235,Pharmacy,,9255 Fm 471 West,San Antonio,Bexar,9255 Fm 471 West,78250,29.4840994560176,-98.6654554449587,0,0,0,0,200,(210) 680-2958,https://www.heb.com/heb-store/US/tx/san-antonio/grissom-and-tezel-h-e-b-235?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/26/2021      ,16:34:26        ,-98.665455,29.484099
